"X","Y"
5.812645,51.521645
5.826341,51.520776
5.840037,51.519897
5.853733,51.519025
5.867428,51.518151
5.881122,51.517268
5.894816,51.516391
5.908495,51.515504
5.922187,51.514624
5.935879,51.513733
5.949571,51.512842
5.963262,51.511957
5.976953,51.511062
5.990643,51.510165
6.004318,51.509267
6.018007,51.508366
6.031695,51.507465
6.045382,51.506562
6.05907,51.505657
6.072742,51.504751
6.086428,51.503843
6.100114,51.502933
6.113798,51.502013
6.127468,51.5011
6.141152,51.500186
6.154836,51.499261
6.168518,51.498343
6.182186,51.497415
6.195868,51.496494
6.209548,51.495563
6.223215,51.494639
6.236894,51.493704
6.250574,51.492768
6.264238,51.491831
6.277916,51.490891
6.291579,51.489959
6.305256,51.489017
6.318933,51.488073
6.332594,51.487127
6.346269,51.486171
3.419984,51.633417
3.433762,51.632901
3.447555,51.632384
3.461333,51.631865
3.475125,51.631344
3.488902,51.630831
3.502693,51.630307
3.51647,51.629772
3.530246,51.629245
3.544037,51.628716
3.557813,51.628186
3.571603,51.627654
3.585378,51.627111
3.599153,51.626575
3.612942,51.626039
3.626717,51.625491
3.640491,51.624951
3.654279,51.6244
3.668052,51.623856
3.681826,51.623302
3.695613,51.622747
3.709385,51.622198
3.723158,51.621639
3.736944,51.621079
3.750716,51.620517
3.764488,51.619953
3.778259,51.619387
3.792044,51.618821
3.805814,51.618252
3.819584,51.617682
3.833354,51.61711
3.847124,51.616536
3.860908,51.615952
3.874676,51.615375
3.888445,51.614797
3.902213,51.614208
3.915981,51.613626
3.929749,51.613034
3.94353,51.612449
3.957297,51.611854
3.971064,51.611257
3.98483,51.610667
3.998596,51.610066
4.012362,51.609465
4.026127,51.608861
4.039892,51.608256
4.053657,51.607649
4.067421,51.607041
4.081199,51.606431
4.094963,51.605819
4.108726,51.605206
4.122489,51.604591
4.136251,51.603974
4.150014,51.603347
4.163776,51.602727
4.177537,51.602106
4.191298,51.601474
4.205059,51.60085
4.218819,51.600214
4.232579,51.599586
4.246325,51.598948
4.260084,51.598308
4.273843,51.597666
4.287602,51.597032
4.30136,51.596387
4.315118,51.595741
4.328875,51.595092
4.342632,51.594443
4.356389,51.593791
4.370146,51.593138
4.383887,51.592483
4.397643,51.591827
4.411398,51.591161
4.425153,51.590501
4.438908,51.58984
4.452662,51.589168
4.466401,51.588504
4.480154,51.587838
4.493907,51.587162
4.50766,51.586493
4.521412,51.585813
4.53515,51.585131
4.548901,51.584457
4.562652,51.583773
4.576402,51.583086
4.590138,51.582399
4.603888,51.581709
4.617638,51.581018
4.631372,51.580326
4.645121,51.579631
4.658869,51.578935
4.672602,51.578238
4.68635,51.577539
4.700097,51.576838
4.713829,51.576127
4.727575,51.575423
4.741321,51.574717
4.755052,51.574001
4.768797,51.573292
4.782527,51.572573
4.796271,51.571852
4.810014,51.571138
4.823743,51.570414
4.837486,51.569688
4.851214,51.56897
4.864956,51.568241
4.878683,51.56751
4.892424,51.566778
4.90615,51.566044
4.91989,51.565308
4.933616,51.564571
4.947355,51.563832
4.96108,51.563092
4.974818,51.562341
4.988542,51.561598
5.002279,51.560852
5.016002,51.560097
5.029739,51.559348
5.043461,51.558598
5.057182,51.557838
5.070917,51.557085
5.084638,51.556321
5.098372,51.555555
5.112092,51.554797
5.125811,51.554029
5.139544,51.553258
5.153262,51.552486
5.16698,51.551713
5.180712,51.550938
5.194429,51.550161
5.208145,51.549383
5.221875,51.548603
5.235591,51.547822
5.249306,51.547038
5.26302,51.546254
5.276749,51.545459
5.290462,51.544671
5.304175,51.543881
5.317888,51.543081
5.331614,51.542288
5.345326,51.541485
5.359037,51.540689
5.372748,51.539882
5.386472,51.539074
5.400182,51.538273
5.413891,51.537462
5.4276,51.536649
5.441308,51.535834
5.455016,51.535018
5.468738,51.534201
5.482444,51.533381
5.496151,51.53256
5.509856,51.531737
5.523561,51.530913
5.537266,51.530087
5.550971,51.529251
5.564674,51.528422
5.578378,51.527591
5.59208,51.52675
5.605783,51.525916
5.619484,51.525072
5.633185,51.524235
5.646886,51.523387
5.660586,51.522538
5.674286,51.521696
5.687985,51.520844
5.701684,51.51999
5.715382,51.519134
5.72908,51.518277
5.742777,51.517427
5.756473,51.516567
5.770169,51.515696
5.783865,51.514832
5.79756,51.513967
5.811254,51.5131
5.824948,51.512231
5.838642,51.511361
5.852334,51.510481
5.866012,51.509608
5.879704,51.508724
5.893395,51.507847
5.907086,51.50696
5.920776,51.506081
5.934466,51.50519
5.94814,51.504308
5.961829,51.503414
5.975517,51.502519
5.989204,51.501622
6.002891,51.500724
6.016563,51.499825
6.030249,51.498923
6.043934,51.49802
6.057619,51.497115
6.071289,51.496209
6.084972,51.495302
6.098655,51.494392
6.112323,51.493481
6.126005,51.49256
6.139686,51.491645
6.153353,51.49073
6.167033,51.489803
6.180713,51.488884
6.194377,51.487955
6.208056,51.487032
6.221733,51.4861
6.235396,51.485166
6.249073,51.484229
6.262735,51.483301
6.27641,51.482362
6.290085,51.481421
6.303745,51.480479
6.317419,51.479535
6.331078,51.478589
6.344751,51.477642
3.40538,51.625348
3.419157,51.624834
3.432946,51.624327
3.446722,51.62381
3.460497,51.623291
3.474287,51.62277
3.488061,51.622248
3.50185,51.621724
3.515624,51.621198
3.529398,51.620671
3.543186,51.620142
3.556959,51.619612
3.570732,51.619071
3.584519,51.618537
3.598292,51.618002
3.612064,51.617456
3.62585,51.616918
3.639622,51.616369
3.653393,51.615827
3.667164,51.615274
3.680949,51.61473
3.694719,51.614174
3.708489,51.613617
3.722259,51.613067
3.736043,51.612506
3.749812,51.611944
3.763581,51.61138
3.777349,51.610815
3.791117,51.610248
3.8049,51.60968
3.818667,51.609109
3.832434,51.608538
3.846202,51.607955
3.859968,51.60738
3.873734,51.606804
3.887515,51.606216
3.90128,51.605636
3.915046,51.605055
3.928811,51.604463
3.942575,51.603878
3.95634,51.603282
3.970104,51.602686
3.983867,51.602096
3.997631,51.601496
4.011394,51.600894
4.025157,51.60029
4.038919,51.599685
4.052681,51.599078
4.066443,51.59847
4.080204,51.59786
4.093965,51.597249
4.107726,51.596636
4.121486,51.596021
4.135246,51.595404
4.149006,51.594777
4.162765,51.594158
4.176524,51.593536
4.190282,51.592905
4.20404,51.59228
4.217798,51.591645
4.231556,51.591017
4.245313,51.590379
4.25907,51.589739
4.272826,51.589106
4.286568,51.588463
4.300323,51.587818
4.314079,51.587172
4.327834,51.586524
4.341588,51.585874
4.355342,51.585223
4.369096,51.58457
4.382835,51.583915
4.396588,51.583259
4.410341,51.582602
4.424093,51.581933
4.437831,51.581272
4.451582,51.58061
4.465334,51.579937
4.479084,51.579271
4.49282,51.578595
4.50657,51.577926
4.52032,51.577246
4.534069,51.576574
4.547803,51.575891
4.561552,51.575206
4.5753,51.57452
4.589033,51.573832
4.60278,51.573152
4.616527,51.572461
4.630259,51.571769
4.644005,51.571074
4.657751,51.57037
4.671482,51.569672
4.685227,51.568973
4.698957,51.568273
4.7127,51.56757
4.726444,51.566858
4.740173,51.566152
4.753916,51.565436
4.767644,51.564727
4.781386,51.564008
4.795112,51.563296
4.808854,51.562574
4.82258,51.561859
4.83632,51.561133
4.850045,51.560406
4.863785,51.559677
4.877509,51.558946
4.891248,51.558223
4.904972,51.557489
4.918709,51.556754
4.932432,51.556008
4.946169,51.555269
4.959891,51.554529
4.973627,51.553787
4.987348,51.553044
5.001068,51.55229
5.014803,51.551543
5.028523,51.550795
5.042256,51.550036
5.055975,51.549285
5.069694,51.548523
5.083426,51.547768
5.097143,51.547003
5.11086,51.546236
5.124591,51.545467
5.138307,51.544706
5.152023,51.543934
5.165738,51.543161
5.179468,51.542386
5.193182,51.54161
5.206895,51.540832
5.220623,51.540052
5.234336,51.53927
5.248049,51.538488
5.261761,51.537694
5.275472,51.536908
5.289197,51.53612
5.302908,51.535322
5.316618,51.534531
5.330327,51.533729
5.344037,51.532935
5.35776,51.53213
5.371468,51.531333
5.385175,51.530525
5.398882,51.529715
5.412589,51.528913
5.426295,51.5281
5.440001,51.527286
5.453706,51.526469
5.467425,51.525652
5.481129,51.524833
5.494833,51.524012
5.508536,51.523189
5.522239,51.522365
5.535941,51.521531
5.549643,51.520703
5.563344,51.519875
5.577045,51.519044
5.590745,51.518203
5.604445,51.517369
5.618144,51.516525
5.631843,51.515688
5.645541,51.514841
5.659239,51.513992
5.672936,51.51315
5.686632,51.512298
5.700328,51.511444
5.714024,51.510588
5.727705,51.50974
5.741399,51.508882
5.755093,51.508021
5.768787,51.507159
5.78248,51.506296
5.796172,51.505422
5.809864,51.504555
5.823555,51.503687
5.837232,51.502817
5.850922,51.501937
5.864612,51.501064
5.878301,51.500189
5.89199,51.499304
5.905664,51.498426
5.919351,51.497537
5.933038,51.496647
5.946725,51.495765
5.960397,51.494871
5.974082,51.493977
5.987767,51.49308
6.001451,51.492191
6.015121,51.491291
6.028804,51.49039
6.042487,51.489487
6.056154,51.488583
6.069836,51.487677
6.083517,51.48676
6.097183,51.485851
6.110863,51.48494
6.124542,51.484028
6.138206,51.483105
6.151885,51.482189
6.165562,51.481272
6.179225,51.480344
6.192901,51.479415
6.206563,51.478493
6.220238,51.477561
6.233899,51.476635
6.247573,51.4757
6.261247,51.474762
6.274905,51.473823
6.288578,51.472883
6.302235,51.471941
6.315906,51.470997
6.329563,51.470052
6.343233,51.469105
3.390782,51.617277
3.404556,51.616774
3.418329,51.616259
3.432117,51.615744
3.44589,51.615227
3.459676,51.614717
3.473449,51.614196
3.487221,51.613674
3.501007,51.61315
3.514779,51.612625
3.52855,51.612097
3.542335,51.611569
3.556106,51.611029
3.569876,51.610497
3.583646,51.609964
3.597431,51.609429
3.6112,51.608883
3.624969,51.608344
3.638738,51.607795
3.652521,51.607254
3.66629,51.606701
3.680058,51.606148
3.693825,51.605601
3.707593,51.605044
3.721375,51.604485
3.735141,51.603934
3.748908,51.603372
3.762674,51.602808
3.77644,51.602243
3.790206,51.601676
3.803985,51.601108
3.81775,51.600537
3.831515,51.599957
3.845279,51.599383
3.859043,51.598808
3.872807,51.598232
3.886571,51.597645
3.900333,51.597065
3.914096,51.596483
3.927859,51.595891
3.941621,51.595298
3.955383,51.594711
3.969144,51.594114
3.982919,51.593525
3.99668,51.592925
4.010441,51.592323
4.024201,51.59172
4.037946,51.591115
4.051706,51.590508
4.065465,51.5899
4.079224,51.58929
4.092982,51.588678
4.10674,51.588065
4.120498,51.587451
4.134255,51.586834
4.148012,51.586207
4.161769,51.585588
4.175525,51.584967
4.189281,51.584335
4.203037,51.583711
4.216778,51.583076
4.230532,51.582448
4.244287,51.58181
4.258041,51.58117
4.271795,51.580538
4.285548,51.579894
4.299287,51.579249
4.31304,51.578603
4.326792,51.577955
4.340544,51.577306
4.354296,51.576655
4.368033,51.576002
4.381784,51.575348
4.395534,51.574692
4.409284,51.574034
4.423019,51.573375
4.436769,51.572705
4.450518,51.572042
4.464266,51.571378
4.478,51.570704
4.491748,51.570036
4.505495,51.569358
4.519228,51.568688
4.532975,51.568007
4.546721,51.567324
4.560452,51.56664
4.574198,51.565963
4.587943,51.565275
4.601673,51.564586
4.615417,51.563895
4.629147,51.563203
4.64289,51.562509
4.656619,51.561813
4.670361,51.561116
4.684104,51.560417
4.697831,51.559707
4.711573,51.559005
4.725299,51.558302
4.73904,51.557587
4.752766,51.55688
4.766505,51.556163
4.78023,51.555453
4.793969,51.554732
4.807693,51.554019
4.821431,51.553295
4.835155,51.552569
4.848892,51.551851
4.862614,51.551122
4.876351,51.550392
4.890072,51.54966
4.903793,51.548926
4.917529,51.548191
4.931249,51.547454
4.944983,51.546715
4.958702,51.545975
4.972421,51.545234
4.986154,51.544481
4.999872,51.543737
5.01359,51.54299
5.027321,51.542233
5.041038,51.541483
5.054754,51.540723
5.068485,51.53997
5.0822,51.539206
5.095915,51.53845
5.109644,51.537683
5.123358,51.536915
5.137071,51.536145
5.150784,51.535383
5.164511,51.534609
5.178224,51.533835
5.191935,51.533058
5.205646,51.53228
5.219357,51.531501
5.233082,51.530719
5.246792,51.529927
5.260501,51.529143
5.27421,51.528357
5.287919,51.527569
5.301627,51.526771
5.315348,51.52598
5.329056,51.525179
5.342762,51.524385
5.356468,51.52358
5.370174,51.522783
5.383879,51.521975
5.397583,51.521166
5.411288,51.520355
5.424991,51.519551
5.438694,51.518737
5.452397,51.517921
5.466113,51.517103
5.479815,51.516284
5.493516,51.515464
5.507217,51.514641
5.520917,51.513817
5.534617,51.512983
5.548316,51.512156
5.562015,51.511327
5.575713,51.510497
5.589396,51.509656
5.603093,51.508822
5.61679,51.507978
5.630486,51.507141
5.644182,51.506294
5.657877,51.505454
5.671571,51.504604
5.685265,51.503752
5.698959,51.502898
5.712652,51.502043
5.726345,51.501195
5.740022,51.500336
5.753713,51.499476
5.767404,51.498615
5.781095,51.497751
5.794785,51.496886
5.80846,51.496011
5.822149,51.495143
5.835837,51.494273
5.849525,51.493402
5.863212,51.49252
5.876884,51.491645
5.890571,51.49076
5.904256,51.489883
5.917941,51.488994
5.931611,51.488113
5.945295,51.487222
5.958979,51.486329
5.972647,51.485443
5.98633,51.484547
6.000012,51.483649
6.013678,51.48275
6.027359,51.481848
6.041039,51.480946
6.054704,51.480042
6.068383,51.479136
6.082062,51.478228
6.095726,51.477319
6.109403,51.4764
6.123065,51.475487
6.136742,51.474573
6.150417,51.473649
6.164078,51.472732
6.177752,51.471804
6.191412,51.470884
6.205085,51.469954
6.218744,51.46903
6.232416,51.468096
6.246074,51.467161
6.259745,51.466232
6.273401,51.465294
6.287071,51.464353
6.300726,51.463411
6.314394,51.462468
6.328048,51.461523
6.341716,51.460576
3.376189,51.609213
3.38996,51.608703
3.403731,51.60819
3.417516,51.607685
3.431287,51.607169
3.445057,51.606652
3.458842,51.606134
3.472612,51.605613
3.486381,51.605091
3.500165,51.604567
3.513934,51.604042
3.527702,51.603515
3.541471,51.602986
3.555253,51.602456
3.569021,51.601924
3.582788,51.60139
3.596556,51.600846
3.610322,51.60031
3.624104,51.599762
3.63787,51.599222
3.651636,51.598672
3.665402,51.598128
3.679167,51.597575
3.692947,51.597028
3.706711,51.596471
3.720476,51.595913
3.73424,51.595352
3.748004,51.594799
3.761768,51.594236
3.775531,51.593671
3.789294,51.593104
3.803057,51.592535
3.816834,51.591965
3.830596,51.591385
3.844358,51.590811
3.858119,51.590237
3.87188,51.58966
3.885641,51.589073
3.899401,51.588493
3.913162,51.587903
3.926921,51.58732
3.940681,51.586726
3.95444,51.58614
3.968199,51.585544
3.981957,51.584954
3.995716,51.584354
4.009474,51.583752
4.023231,51.583149
4.036988,51.582544
4.050745,51.581938
4.064487,51.581329
4.078244,51.58072
4.091999,51.580108
4.105755,51.579495
4.11951,51.578881
4.133265,51.578265
4.147019,51.577647
4.160773,51.577018
4.174512,51.576397
4.188266,51.575765
4.202019,51.575141
4.215772,51.574506
4.229524,51.573879
4.243276,51.573241
4.257013,51.57261
4.270764,51.571968
4.284515,51.571326
4.298266,51.570681
4.312002,51.570035
4.325751,51.569396
4.339501,51.568747
4.35325,51.568096
4.366984,51.567443
4.380732,51.56678
4.39448,51.566124
4.408213,51.565466
4.42196,51.564807
4.435707,51.564146
4.449439,51.563475
4.463185,51.562811
4.476931,51.562136
4.490661,51.561469
4.504406,51.560791
4.518151,51.560121
4.531881,51.55944
4.545624,51.558766
4.559353,51.558082
4.573096,51.557396
4.586838,51.556709
4.600566,51.55602
4.614308,51.555329
4.628035,51.554637
4.641776,51.553943
4.655502,51.553247
4.669242,51.55255
4.682967,51.551851
4.696706,51.551151
4.710431,51.550449
4.724169,51.549737
4.737893,51.549031
4.75163,51.548316
4.765353,51.547607
4.77909,51.546888
4.792812,51.546176
4.806548,51.545454
4.820269,51.544739
4.83399,51.544014
4.847724,51.543287
4.861444,51.542558
4.875178,51.541837
4.888897,51.541105
4.902616,51.540371
4.916348,51.539636
4.930066,51.5389
4.943783,51.538161
4.957514,51.537412
4.971231,51.536671
4.984947,51.535928
4.998676,51.535183
5.012392,51.534428
5.026106,51.533679
5.039835,51.53293
5.053549,51.53217
5.067262,51.531417
5.080974,51.530654
5.094701,51.529889
5.108413,51.529131
5.122125,51.528363
5.135836,51.527593
5.149546,51.526822
5.163271,51.526048
5.17698,51.525283
5.190689,51.524506
5.204398,51.523729
5.218106,51.52294
5.231814,51.522159
5.245536,51.521376
5.259243,51.520592
5.272949,51.519806
5.286655,51.51901
5.30036,51.518221
5.314065,51.51743
5.32777,51.516629
5.341474,51.515835
5.355177,51.51503
5.36888,51.514233
5.382583,51.513426
5.396299,51.512616
5.410001,51.511805
5.423702,51.511002
5.437402,51.510188
5.451102,51.509372
5.464802,51.508555
5.478501,51.507736
5.4922,51.506915
5.505883,51.506093
5.519581,51.505269
5.533278,51.504444
5.546975,51.503608
5.560671,51.50278
5.574367,51.501949
5.588062,51.501109
5.601756,51.500275
5.61545,51.499431
5.629144,51.498595
5.642837,51.497748
5.656515,51.496908
5.670207,51.496058
5.683899,51.495206
5.69759,51.494352
5.711281,51.493506
5.724971,51.492649
5.738646,51.491791
5.752335,51.490931
5.766023,51.490069
5.779711,51.489206
5.793398,51.488342
5.807071,51.487475
5.820757,51.486598
5.834443,51.485729
5.848128,51.484857
5.861798,51.483976
5.875482,51.483102
5.889166,51.482226
5.902835,51.481339
5.916517,51.48046
5.930199,51.47957
5.943866,51.478679
5.957547,51.477795
5.971228,51.476901
5.984893,51.476004
5.998572,51.475107
6.012251,51.474207
6.025915,51.473307
6.039593,51.472404
6.053255,51.4715
6.066932,51.470594
6.080593,51.469687
6.094269,51.468778
6.107944,51.467868
6.121604,51.466956
6.135277,51.466033
6.148936,51.465118
6.162608,51.464192
6.176266,51.463274
6.189938,51.462345
6.203594,51.461423
6.217264,51.460491
6.23092,51.459566
6.244589,51.458631
6.258243,51.457693
6.271897,51.456755
6.285564,51.455815
6.299217,51.454873
6.312883,51.453939
6.326534,51.452994
6.340185,51.452038
3.361601,51.601139
3.37537,51.60063
3.389153,51.600128
3.402922,51.599616
3.41669,51.599102
3.430458,51.598595
3.44424,51.598078
3.458007,51.597559
3.471775,51.597039
3.485541,51.596517
3.499322,51.595993
3.513089,51.595468
3.526855,51.594941
3.540621,51.594412
3.554386,51.593882
3.568165,51.593351
3.581931,51.592808
3.595695,51.592273
3.609459,51.591736
3.623224,51.591189
3.636987,51.590649
3.650765,51.590099
3.664528,51.589556
3.678291,51.589002
3.692054,51.588455
3.705816,51.587898
3.719578,51.58734
3.73334,51.586779
3.747101,51.586218
3.760862,51.585663
3.774622,51.585098
3.788383,51.584531
3.802143,51.583963
3.815903,51.583384
3.829663,51.582813
3.843422,51.582239
3.85718,51.581665
3.870939,51.581088
3.884697,51.580501
3.898455,51.579922
3.912213,51.579331
3.92597,51.578749
3.939727,51.578155
3.953483,51.577569
3.96724,51.576972
3.980996,51.576383
3.994751,51.575783
4.008507,51.575181
4.022262,51.574578
4.036016,51.573974
4.049771,51.573367
4.06351,51.572768
4.077264,51.572149
4.091017,51.571538
4.10477,51.570925
4.118522,51.570311
4.132274,51.569695
4.146012,51.569077
4.159764,51.568449
4.173515,51.567827
4.187265,51.567205
4.201016,51.566572
4.214751,51.565946
4.228501,51.56531
4.242251,51.56468
4.256,51.564041
4.269734,51.5634
4.283482,51.562757
4.29723,51.562121
4.310978,51.561475
4.32471,51.560828
4.338457,51.560178
4.352204,51.559527
4.365935,51.558875
4.379681,51.558221
4.393427,51.557565
4.407157,51.556898
4.420902,51.556239
4.434646,51.555579
4.448375,51.554917
4.462119,51.554244
4.475847,51.553578
4.48959,51.552902
4.503332,51.552233
4.51706,51.551554
4.530801,51.550882
4.544528,51.5502
4.558269,51.549515
4.571995,51.54883
4.585734,51.548152
4.59946,51.547463
4.613199,51.546772
4.626923,51.54608
4.640661,51.545386
4.654385,51.54469
4.668122,51.543994
4.681845,51.543295
4.695582,51.542586
4.709304,51.541884
4.72304,51.54118
4.736761,51.540466
4.750481,51.53976
4.764216,51.539051
4.777936,51.538332
4.791669,51.537621
4.805389,51.536899
4.819107,51.536175
4.83284,51.535459
4.846557,51.534732
4.860275,51.534003
4.874006,51.533273
4.887722,51.532541
4.901438,51.531808
4.915168,51.531073
4.928883,51.530336
4.942598,51.529598
4.956327,51.528859
4.970041,51.528117
4.983754,51.527374
4.997467,51.52662
5.011194,51.525874
5.024906,51.525126
5.038617,51.524368
5.052329,51.523617
5.066054,51.522855
5.079764,51.522101
5.093474,51.521336
5.107183,51.52057
5.120892,51.51981
5.1346,51.519041
5.148323,51.518269
5.16203,51.517497
5.175737,51.516722
5.189444,51.515946
5.20315,51.515168
5.216856,51.514389
5.230561,51.513608
5.244266,51.512826
5.257985,51.512041
5.271688,51.511256
5.285392,51.510459
5.299095,51.50967
5.312797,51.50888
5.326499,51.508079
5.3402,51.507285
5.353901,51.506481
5.367601,51.505683
5.381302,51.504876
5.395001,51.504067
5.4087,51.503256
5.422399,51.502453
5.436097,51.501639
5.449794,51.500823
5.463491,51.500006
5.477188,51.499187
5.49087,51.498367
5.504565,51.497545
5.51826,51.496721
5.531955,51.495896
5.545649,51.49506
5.559342,51.494232
5.573036,51.493402
5.586728,51.492561
5.60042,51.491728
5.614097,51.490893
5.627788,51.490048
5.641479,51.489201
5.655169,51.488361
5.668859,51.487511
5.682533,51.48666
5.696221,51.485815
5.709909,51.48496
5.723597,51.484104
5.737269,51.483245
5.750956,51.482386
5.764642,51.481524
5.778327,51.480661
5.791998,51.479797
5.805682,51.47893
5.819366,51.478063
5.833049,51.477184
5.846717,51.476313
5.8604,51.475441
5.874081,51.474558
5.887748,51.473682
5.901428,51.472796
5.915094,51.471917
5.928773,51.471027
5.942452,51.470145
5.956116,51.469252
5.969794,51.468358
5.983457,51.467462
5.997134,51.466574
6.01081,51.465674
6.024471,51.464774
6.038147,51.463871
6.051807,51.462967
6.065481,51.462062
6.07914,51.461155
6.092812,51.460237
6.106471,51.459327
6.120142,51.458415
6.133799,51.457501
6.14747,51.456577
6.161126,51.455661
6.174795,51.454734
6.188449,51.453814
6.202118,51.452883
6.215771,51.45196
6.229424,51.451027
6.243091,51.450091
6.256743,51.449164
6.270408,51.448225
6.284058,51.447285
6.297708,51.446344
6.311372,51.445401
6.325021,51.444456
6.338669,51.44351
3.347018,51.593063
3.360785,51.592555
3.374566,51.592055
3.388332,51.591545
3.402098,51.591041
3.415863,51.590527
3.429643,51.590012
3.443408,51.589504
3.457173,51.588985
3.470938,51.588465
3.484702,51.587943
3.49848,51.587419
3.512244,51.586894
3.526008,51.586367
3.539771,51.585839
3.553534,51.585308
3.567296,51.584768
3.581073,51.584235
3.594835,51.5837
3.608597,51.583163
3.622358,51.582616
3.636119,51.582076
3.64988,51.581526
3.663641,51.580982
3.677401,51.580429
3.691161,51.579874
3.704921,51.579326
3.71868,51.578767
3.732439,51.578207
3.746198,51.577645
3.759956,51.577082
3.773714,51.576526
3.787472,51.575959
3.80123,51.575391
3.814987,51.574812
3.828744,51.574241
3.842501,51.573668
3.856257,51.573093
3.870013,51.572517
3.883768,51.57193
3.897524,51.57135
3.911279,51.570769
3.925033,51.570177
3.938788,51.569593
3.952542,51.568998
3.966295,51.568401
3.980034,51.567812
3.993787,51.567212
4.00754,51.566611
4.021293,51.566008
4.035044,51.565412
4.048796,51.564806
4.062533,51.564198
4.076284,51.563588
4.090035,51.562977
4.103785,51.562355
4.117535,51.561741
4.13127,51.561125
4.14502,51.560507
4.158768,51.559888
4.172517,51.559258
4.186251,51.558635
4.199999,51.558002
4.213746,51.557377
4.227494,51.556741
4.241226,51.556111
4.254972,51.555472
4.268718,51.554831
4.28245,51.554197
4.296195,51.553553
4.30994,51.552907
4.32367,51.552259
4.337415,51.55161
4.351158,51.550959
4.364887,51.550307
4.378631,51.549653
4.392359,51.548997
4.406101,51.548339
4.419843,51.547681
4.433571,51.547011
4.447312,51.546349
4.461038,51.545685
4.474779,51.545011
4.488504,51.544344
4.502244,51.543666
4.515969,51.542996
4.529708,51.542315
4.543447,51.541633
4.55717,51.540958
4.570894,51.540272
4.584631,51.539585
4.598354,51.538896
4.61209,51.538206
4.625812,51.537514
4.639548,51.53682
4.653269,51.536125
4.667004,51.535428
4.680724,51.534729
4.694443,51.534029
4.708177,51.533328
4.721896,51.532615
4.735629,51.53191
4.749347,51.531204
4.763065,51.530486
4.776796,51.529777
4.790513,51.529056
4.80423,51.528343
4.81796,51.52762
4.831676,51.526895
4.845391,51.526168
4.85912,51.525448
4.872834,51.524718
4.886548,51.523987
4.900261,51.523254
4.913989,51.522519
4.927701,51.521782
4.941413,51.521044
4.955125,51.520304
4.968851,51.519563
4.982562,51.518811
4.996272,51.518067
5.009982,51.517321
5.023691,51.516573
5.037415,51.515815
5.051124,51.515064
5.064832,51.514302
5.078539,51.513548
5.092247,51.512783
5.105953,51.512017
5.119674,51.511258
5.13338,51.510489
5.147085,51.509717
5.16079,51.508945
5.174495,51.50817
5.188199,51.507394
5.201903,51.506617
5.215606,51.505838
5.229308,51.505057
5.243011,51.504274
5.256712,51.50349
5.270414,51.502705
5.284114,51.501909
5.297815,51.50112
5.311514,51.500329
5.325214,51.499529
5.338913,51.498735
5.352611,51.497931
5.366309,51.497134
5.380007,51.496326
5.393704,51.495517
5.4074,51.494707
5.421096,51.493904
5.434791,51.49309
5.448487,51.492274
5.462181,51.491457
5.475875,51.490639
5.489554,51.489819
5.503247,51.488997
5.51694,51.488173
5.530632,51.487348
5.544323,51.486512
5.558014,51.485684
5.57169,51.484854
5.585381,51.484023
5.59907,51.483181
5.612759,51.482346
5.626448,51.481501
5.640121,51.480663
5.653809,51.479815
5.667496,51.478965
5.681182,51.478122
5.694854,51.477269
5.708539,51.476414
5.722224,51.475558
5.735908,51.4747
5.749578,51.47384
5.763261,51.472979
5.776944,51.472116
5.790612,51.471252
5.804294,51.470386
5.817975,51.469518
5.831641,51.468649
5.845321,51.467769
5.858987,51.466897
5.872666,51.466023
5.886344,51.465138
5.900008,51.464261
5.913686,51.463373
5.927348,51.462493
5.941025,51.461602
5.9547,51.460709
5.968361,51.459824
5.982036,51.458928
5.995696,51.458031
6.00937,51.457132
6.023028,51.456232
6.036701,51.455329
6.050358,51.454426
6.06403,51.45352
6.077687,51.452614
6.091357,51.451705
6.105012,51.450795
6.118682,51.449883
6.132336,51.448961
6.14599,51.448046
6.159657,51.447121
6.17331,51.446203
6.186976,51.445274
6.200628,51.444353
6.214279,51.443421
6.227943,51.442496
6.241593,51.441562
6.255242,51.440625
6.268905,51.439687
6.282553,51.438756
6.296201,51.437815
6.309862,51.436871
6.323508,51.435927
6.337154,51.434981
3.332441,51.584985
3.346219,51.584488
3.359984,51.583981
3.373747,51.583481
3.387511,51.58297
3.401289,51.582458
3.415052,51.581953
3.428815,51.581438
3.442577,51.580921
3.456339,51.580411
3.470101,51.579891
3.483863,51.579369
3.497639,51.578845
3.5114,51.57832
3.525161,51.577793
3.538921,51.577265
3.552681,51.576735
3.566442,51.576194
3.580201,51.575661
3.593961,51.575126
3.60772,51.574581
3.621479,51.574042
3.635237,51.573503
3.648996,51.572952
3.662768,51.57241
3.676526,51.571856
3.690283,51.571301
3.70404,51.570753
3.717797,51.570195
3.731553,51.569634
3.74531,51.569073
3.759051,51.568509
3.772806,51.567953
3.786562,51.567387
3.800317,51.566819
3.814071,51.56624
3.827826,51.565669
3.84158,51.565096
3.855333,51.564521
3.869087,51.563945
3.88284,51.563358
3.896593,51.562779
3.910345,51.562198
3.924083,51.561606
3.937834,51.561022
3.951586,51.560427
3.965337,51.55983
3.979088,51.559241
3.992838,51.558641
4.006574,51.55804
4.020323,51.557446
4.034073,51.556841
4.047822,51.556235
4.061556,51.555627
4.075305,51.555018
4.089053,51.554407
4.102801,51.553794
4.116534,51.55318
4.130281,51.552555
4.144028,51.551937
